node:ID,name,:LABEL
h_d1d5805c8038c82941f1f47b2fc340c9a67d3f8a759ecddbb7801497ab3150d4,自拟方_cysyqyyhxfzlxk,方剂
h_abb0325ffaddbf9d798bd21de41ae817a0042d6fb9dd375b1a732034c3b37385,消渴,疾病
h_af6e90868466590543ef0b46a9c607293e0961d29a8d04de2e43112ff41beb15,葛根,草药
h_1bccb331d6de77f4497a86ce846583390ee420111fea1940089d38a795882081,天花粉,草药
h_714304a5fe9d6555d5696b96a8bd4527872c88d7c09710376357a24febc95eae,山药,草药
h_8510615fa92b1c91fe97360ee99f47c45e3d2c04ec733b7b9ff1984f14a0457d,何首乌,草药
h_85124653b2ea45e627f1ce84669ee8efc3d8308d3c2f8b8a738f5b15f8cd6542,玄参,草药
h_30564c7aa40cb647efa0bf30942433ff51a687dbb08a1e3362105cd5b74335cf,自拟方_cyszbgshytlfzlxk,方剂
h_aaf964fd6d1c2f4498a5c2b0f79d2179042a04853f2b69c9849cdae0cb546324,沙参,草药
h_bff869f5391d97841a33c34c5445bbb75822d100e24fd2443e594cc75321b95d,金毛狗脊,草药
h_23b68920126c1702a74e1fa2a1b6b67e51e2789cdf82e626e6ab744b5e9a77c6,山芋肉,草药
h_7e4b907bfaf814076f29e29483481c2d14ad6a80b5c460124a5bad206ac996b9,地龙,草药
h_b3393f5b44e3026428990ebf65efacfece07a26a367ae9b028472468bcc02eda,自拟方_cyswryxrztbfzlbm,方剂
h_5ce1714b2ef493cd7a3a6602e16510b7485e0d8cf566be26e8909248ae4d13c8,便秘,疾病
h_3cabeb886781eaea51837e3242c468736049a6ae9defd9b94c1d0bcd7e25faba,肉苁蓉,草药
h_6e01764f1000c499b3d93bfd9bc59c13965f779ea2fd94861f9f54b836ef955a,生首乌,草药
h_8ca7397b6b833341b0135a0b9b566b137867faf05b646765485806e89382a9aa,胡桃仁,草药
h_750d76857cbb1701192db653ba173a5252aa0bceeb86a8773337aabef55df968,炒桃仁,草药
h_398b3b022faf825af0887a6e55978b2d6f3927ffe13886f6b8fd236d457a5c29,郁李仁,草药
h_7554d47689cae579b5b580a74681d5048c02fc69aaa8879dff60a47a9bff9c7a,枳壳,草药
h_a0168159f481527b81a871a9255bf55731f0d90c8d84b991662b70ff6c9d2bb5,生大黄,草药
h_bd2dac587babb0d659e470d9f5e11528d91cf9e02fb9f2cc7154e833684c00f0,瓜蒌薤白半夏汤加减_cyskxlq httlfzlxb,方剂
h_fe1d1279f7fb1fc6f77a07841d02d392c10fe3fe958d70681e3b7711e19ce382,茜草,草药
h_b39e0b8c23e2d09d3d3a332d12c81817546e2a997dc794ecafd376b0963660d7,半夏,草药
h_dc47f8aa7279f91629fafa5c420b4ce7ea8b441370e100294d3d10bf9a6ec62e,自拟方_cysqrqxbpysfzllz ll,方剂
h_39bf0e1b9bd8c764d1b13171c6f0baaba1e76ca72d7ca56750a716b474d4d328,淋证  劳淋,疾病
h_bdc3c459eb53fe296c512360e7671d94646307cb0bfd4a6fb3fcb16133cfb0da,扁蓄,草药
h_b438fb94b8b537f8be6c7ab57b4d234fd9641e078cf347c7541765ab1e7c5a65,瞿麦,草药
h_a020e2dbbc9520b8d7d36d68038a66293be55bf7b4cefd4d2135a1bf09ecc5be,小蓟,草药
h_9d680dc192aaea0200f074ea0db08f728a010642aa869a94826653620f6ce58f,自拟方_cysyyqypgxhfzlxy,方剂
h_f43442e3c6b337bcb776415f2ae3ca61275f1879fbc8c7e2fee93748f7f6e061,代赭石,草药
h_62efc3f769f5f72ea537901774ff6d4a9983a1aff037ae453310152a1f99d1df,磁石,草药
h_af5e856f42fbddc3ab119ac395a56128166c1368158fcf7c7789dd73d4bf1d49,自拟方_cysyqhxhslsfzlxb,方剂
h_230d13a342e5b7c9f5b92a479be1ccec9aa55da20bedfa26b4202f479392fbbd,甘松,草药
h_26aa29ff6e2bc6f596e24387778223e9e8efdad860e70f457bc4527b5e69e055,生脉散_cysyqyynxasfzlxj,方剂
h_4b59cfd22baa9c58679c00da526235d45d5aa983c5df1ad5ae7550fa9c60f580,珍珠母,草药
h_fc37453d231a52f1b3da5bc4b50f1d43cffc40a7cc7f2c4d2fcf204b65e601ec,四子养亲汤加减_cysqfhtpcqyfzlfz,方剂
h_757560b48bde8a2ffea9af2da79dc28e3ea75c0a302c5648eecd15a7b44343aa,肺胀,疾病
h_258099cb4350f06fa36380ad3c52258c93462623dfeae8575a999512451f7a67,鲜竹沥,草药
h_bd894e94c99de33e60eb856dbc26dd6c7334824eae561e24fd8adff9b50eafc4,自拟方_cysyqyyjdnxfzlxj,方剂
h_346d6f0ed192e7965b5ca24a1105ec82ab5ae3736ca9d0bd1492781df8e068d5,自拟方_cyswbyqhxtlfzlxb,方剂
h_ce8f7694d985ea91afb9f93f8b07dad7ad6e60b775ce5464137e2a27ce5e30b7,葫芦巴,草药
h_ab8828bdb6be08779969df6e9714f9c6fc43a01a47c71fc47bc2fc12cbe339ec,自拟方_cysqhtrqylsfzlfz,方剂
h_8b6fde8aeb2bc9d296574293fd21e0f82db8b27c62d4e0affaa61f3e8a743114,桔梗,草药
h_f9f52cf1a96f618aefdc698775641b83e28a857579f082cb03cb972425dcc5ad,自拟方_cyshttlhxhyfzlzf,方剂
h_e6657b4c48eaf2232be1993f6a12ecd00d7cc46d76e534796efb9a56a8667f89,中风,疾病
h_bd80d092d6c56ec91794141e32daa0d5a1e4dfc6bd84a40cd004b30ff8c8db7f,香附,草药
h_9ec916ae0a2fc6aa4502201a794343b6a66c0a0fcb07f06306de40b681c6bc5b,伸筋草,草药
h_d0f7fcc1200f4ba538d3a18c9d10a6325e492a4da6c0ceb0dbfcf3a6d5c7f3ff,自拟方_cysyqyyqffzlzz,方剂
h_fca231f3a2f0ab72c7155c320b9ce1c64ccbf7bb7a5c8fe0aae981bf264808ab,颤证,疾病
h_ec151841156c8e4dc76e9ee0bca091af8994e480ce8faa2429c19b31c27950f4,全蝎,草药
h_3e9a043667a801d7b9acff90440bb21fa3a40d468a020577bdf2f359f5c87c35,麦芽,草药
h_5a98a454cbb5342f6376e796dc1329056772516f1223a304259c0d879c7ab82b,自拟方_cyssghwhxhyyxasfzlpm,方剂
h_fa5cb112894e117295db1f3e61ad84232416db777bdfafffa485d3abfe2df7a6,痞满,疾病
h_6fbf2687519cf0a958c52726de77034dbecb159f26daaa331cb873855c3ee534,白豆蔻,草药
h_bf467ac18ec02d7247ea3447845926d57b277d7d5fd3e9913017b319689ccd86,佛手,草药
h_f35474dc9b20e70ed44a043f527c6bbb08898a1e392a457f8060d69a1ac31abf,紫苏梗,草药
h_361caee305bbb8c2ffb5d21469f7c1e3e6a37ec7e05128dcfe661809f2063956,淫羊藿,草药
h_cde49da7be93fc1b60be922b8969a71181e923fdc0824c097b58f6100f3e6cab,天麻钩藤饮加减，自拟方_cyspgqyzygsfzlxy,方剂
h_428f8579ecb375e71c52b2193f9141bd60436a3cf1430d811f5eeb79dfbf369d,川牛膝,草药
h_23d1ce1b468d4801f1d04e16aaba5b4747956749d3474ed3e8bb17941a390a82,生何首乌,草药
h_6b3e4f402ca71f0d4a4a47bbdb6f6aa3f98dcc423e56de5553872b4b98e6395b,决明子,草药
h_7135bf5efe81b3b7238db2b56703e6265cf0f4cbea04ca821792f1c582de30fd,龙骨,草药
h_d458173a186d0fc26468f001a382375cc7f132fc13a7d4807f1342b1d38b7a8c,自拟方_cyspgqyhtqyfzlxy,方剂
h_5e56c1394a96e2cfad8cdfa88b50fad86a5b3f003afab2c584ddd0a524a71e56,竹沥水,草药
h_6725792694a52bf26194919b3020d49eac7115bc15bcbc0e4b5ffcad0ed37cc7,清金化痰汤，自拟方_cysqrsfhtzkfzlks,方剂
h_e440689ac1dcbec61515f04398c1886938108d7cb414decbf5b575c4a7ab4321,紫苑,草药
h_ba0a409702ba4a572afd814e466f1668c94e2475a9c3e4735acd423808951583,款冬花,草药
h_2e70a4ac032bbd1990ec1cbafbee7694bb6690788c677f44dbfd006d6cc5f792,贝母,草药
h_e1c119a8e1c45d805af44b8dd9998cff27ab47583e18b7231750a42c5e22c1f0,紫苏子,草药
h_b5fb7b0650ab2cc1f7f5dbb13797f8e6a72c0b9c216e4263ad0d8007503f8b41,苦杏仁,草药
h_4ae26778a3894a47a3523085dfb8c31696bd288bea4ec3c56f2af18ea2be5eac,橘红,草药
h_3ca245b12aee1c6515cbc3104dbaa6d2a7857edd7f7e4fb73f46f698ad605449,自拟方_cyspgxfhxhyyxasfzlxy,方剂
h_0fc2bf0eddb73cad20f2d5c61d98a90a782063fafd89d1ab6a24b9c20ef34846,牡蛎,草药
h_ddf4856bb322211bec2db26389d8b871b4f82af7bc5bb95b33ee29f30a64a5e7,天麻钩藤饮_cyspgqyhxlsfzltt,方剂
h_19942034fb0465518088d88744fe9521fdee9600c7066d2cd19f49b9b9fa90e3,益智仁,草药
h_647f424c982efaf6e1a608e1a43e9f521498c0fc64353f7ca020f43e66a4d08a,自拟方_cyspgxflqhxfzlxy,方剂
h_06edc51d12a0aecfb276363a8a81307c7f2f73a7fb7f0544ccce2134e71dbdfc,虎杖,草药
h_e4864c0d2f57ca0f5bbb98ffce470110794a2a065e1d58560a1b291a96714ee5,自拟方_cyspgxfhxhtfzlxy,方剂
h_423d45adea4b94b687aaf8e36bdd7bd2ad98ccdc9eb0fb2fd950248e94c77b5e,杏仁,草药
h_ffdb0a8cfc3cb1e512ce02cd81a8bea3e1025f5e800c1972a0e2cfc8e0fe8614,自拟方_cysyqzyjbfzlgm,方剂
h_db6f7a66b1cfafad3bcfcef41a5ea030b033ad9de38f2e05c230aee48a2460a0,感冒,疾病
h_a98cc7e883a3dffc41d6387cbcb088c395f9b910ef27f60d5135e65589de71a1,荆芥,草药
h_176e6b248a91b7e37a06a76eb9821875a011654080dd48f188aa50e6cd07f34a,生薏苡仁,草药
h_4729dbf4b5d6acaa7cd16575ac6236adef7f85be08cb46423568a89ef35cf12d,蔓荆子,草药
h_1958e756dcfbb44c92f7dee855eb34a85fefdae4488a39d28fe3cd09234f0d73,四妙丸加味_cysqfcstlqrztfzlbz,方剂
h_757c5b037e0e92d2513f2032fa1e51ef8e99c5f381bc3bcc4b89065055585412,炒薏米,草药
h_2cba32be861a23f457b5978e57fa7bd4b101a44f83a63de5cae22c898f60f31a,关黄柏,草药
h_fc5999969a188dd99320a386f3d97feb9186e5f2f64f1c7f6a4ce495bf4caeeb,络石藤,草药
h_4a6d76c0e8495cf80036dc2783047e9e4a271e2a034c924fc4f2ca9d172b6105,自拟方_cyssglqhxhyyxas。fzljxft,方剂
h_4849ad54e002b148e5325e65ec36fead0144c1f1ff7b2bfde057aae880b12b05,经行腹痛,疾病
h_ec35b0b54e9633ed2d8c795bc6c7fa3f8c93bed5a20faa02b7a23cb8634c74b2,土鳖虫,草药
h_db60b2f69eee401d463f220e2c4e008d9fed8445cf02aa7a9f44dc934d7758e2,降压,草药
h_b472e09e96017bb893fefe6bb0e694551ee8540edf93bd5346e2ea99c5f24ad2,化瘀煎,草药
h_23f5fbac038f1c0e08050a01eff47f2c85130b8c5b0817a3de6a19a88bc75620,牛膝,草药
h_9cb22a0fe547ad7cd8bf3aae8b37c3ffeb7970aabbc9532e69369abded216739,菊花,草药
h_fa235f74905bccf15491ddb6cc2cabd2a5960576577e711bc78956fd2ef01674,自拟方_cyszyyqhytlfzlzf,方剂
h_6b6a4c1c26b04e41227ddf0b4c635fbcee437ef05f5577fabcefebd6e1ab8868,自拟方_cysyqqrhtjqzkfzlcz,方剂
h_bb3f5d99078f48fc367ecb913b06207cdd45228e6da435ce1217d1759b9ab630,喘证,疾病
h_3400a733806e5397a2d5eb5b270b43a00844df171c59b16e44745532255e06c8,麻黄,草药
h_241496bfc2c49ca73a29fbcce2a1a2770b3e91c3f8ba668872365e8b738c7a89,百合,草药
h_ecebc7f8c7e6458f52f57b8ba8efdfaad1df0edc32fc5a4840fa5adb3a1e4918,百部,草药
h_8dd3ebccf798d62177d973a75c19e7180d25d68d85801b6fb47e4e4272394e8e,中成药_cyswyyqhxhyfzl1xy xb,方剂
h_e4fb791d24b9440dd077706589fe327f9d5499cab7b0ca9e8d308b1483792188,1 眩晕  2胸痹,疾病
h_7152bcf399df852668d6f6036d8c9eba1b0a58a63b2ed042e8a9580ead5fe9e3,稳心颗粒,草药
h_c71179c23b75ed3a1ecfc1e15aee1a886c5687541b1dfeec4295ec1e7f468b0f,tid,草药
h_6652dad03ff5ed4b9d6a18afd8b94f3a75574d57ea0bfb542b0369d4d71eeffc,Po,草药
h_af23344fe252126045664bba5a8c935ba20d98648308b229e5bcd765b6124ca4,三普心脑欣,草药
h_397d54f73326602fd8329d39d27615f776b39d8dbf920cdb7fe69984843aa17a,自拟方_cysyqzyyxfzlxy,方剂
h_ab06402250a2ea696692b597b1acba20a7d44a6244c0245c0e275220d97735b3,山茱萸,草药
h_72c9285b86788954a932f711692266280823de3c71e004de514a916c00030568,金钱草,草药
h_edc0cdeba76dc03dcaab67044e7a88ddb0ae7daa3b26abf8b85f0e27758fe269,自拟方_cyszytbfzlbm,方剂
h_b6f1af2980d0bc4555d221604a7776ad90c795a7cb8bc5241f0e880e4628c100,枳实,草药
h_4c9614195e0a1466e3bf16a752ee82f479231d33803364895ca88cbaf10d4269,自拟方_cysjpyqhwjnfzlpm,方剂
h_5f48e810051d25a6e08feca6d35a2e14b3b9d8e7690c37a4c25c27d0d67347b8,旋复花,草药
h_cbe4c6ea70264b7af5edb1bc21c54419dd26d2bed2f8f93b4ee94b4e4cdc6c2d,柿蒂,草药
h_73c484b4ebc7fb1c5ddfa33ff2d2b9578e6fe8d4977ac9b49b6b9b75e56a89a1,丁香,草药
h_eff0f662c5c956d3a89190add158ee1945eebed5a60885c31b8f683bb5464993,自拟方_cysyxxzgyzgyfzlbm,方剂
h_1acfad7ca5d628a1a118edd535ad50b5c04a4bce21d47c6fd2a4a4f99aed7c9e,不寐,疾病
h_75ec73e05b484a7570a2aaec161247882b9712c260e7ec5f963352a311949ddf,半夏白术天麻汤_cyszsqtjphwfzlxy,方剂
h_7467f16ec444c689fd36d372168663c7bd3dc99df3327d59a502994564197e9b,竹茹,草药
h_4685ff1a62239a621fbd4527dd1dd3478869a8dc3652a980efc2ea8da6952ef5,生姜,草药
h_1c5956e214e3522baac80acf64ac31665acbc33a8537b4e64ab2678ce09baba4,自拟方_cysqhtrnxasfzlxj,方剂
h_0976f8123cb1f6bf6bb0a0d3e5c12f580f5814f6163e37140a7dda46cb83fc9f,自拟方_cysyqhxhtfzlxb,方剂
h_668ba26444edc99a8148daa004107083efba6b795eab7df4db9f91835f4b1404,山楂,草药
h_0c34cbca5af91bc431f4936248390541d278068b7dc76fbc645a65444d2af5d0,三七粉,草药
h_0f7060db8f2888c24fbacde87bf237abfdb5328b24a178e4a717649dcfb86dd7,自拟方_cyswyhy kxlqfzlxb,方剂
h_3a50cc7d3eb5020bb5b5e02977711c62ebc5e0ce1cd32aa20cc821306f87cde6,干姜,草药
h_6cbb03f4459d30890f9ee97696b90747d186acd4b6d7c6ffe9e6bddb7d299e47,天麻钩藤饮_cyspgqyfzlxy,方剂
h_4611d050b6862b8f790ec0e8dd63970c08fa1d8a40d73e08265371714286f3f0,左归饮加减_cysbsyyyjfzlxy,方剂
h_7a79d1c0cf5e091bedb83da7240ac3e1d923592d5ba88dcdb0d45a32d06c328d,龟板,草药
h_cced8b7f162db65fefc8e4ca3a9c97ee30ff59c9ae2e949e5b7f7e2c749dfd0b,自拟方_cyszy qh ht yxfzlxj,方剂
h_5aceedd7a601cef41c8bf413998d21e1c5450549c67f5d7a268be468ccda1838,左归丸_cyszygsyyqxrfzlxy,方剂
h_6709351c648448f853c76e6563a07757a3dea5a205ae88ce8f17c03bda13fb41,豨茜草,草药
h_28d9b4b11dfe25104dba7940a308b874916e89864201d2ff84a7dd64815a3fae,五苓散加减，自拟方_cysjphw htqsfzlxy,方剂
h_99f8a1035025cc35847da70c8d7a1249cf7814c3290eaea3f6ff5d33a682083b,玉米须,草药
h_46d9a127c532db196b35499c1d669ac2eae27afe00c8b605d5884c7861406d4e,自拟方_cysqfcshxztfzlbz,方剂
h_fe26ee785a531276165f88a05c65d662bae0c4e503f495c09c58f32ec472ab2c,薏苡仁,草药
h_1a26f0731dd7a374142dc7fee40e9c275fa2c281979d836da67aaf9fac447a10,穿山龙,草药
h_82018ce5b54c9faded97e16b06206e6ff7a74968628cc97089cb02580678172f,自拟方加减_cysbygshthxtlfzlzf,方剂
h_ea38d767fcef504803236880709018943e6ab064eadf72b909aed6c783386909,自拟方_cyshxhylqtlfzlxj,方剂
h_acb2d480eabc5a7ad4be77ed66e2a87d58f85b4a98324de3080b6fb9b8110581,天麻钩藤饮，自拟方加减_cyspgqyfzltt,方剂
h_a9cb3d47e22c0a3122b7d691a830fab1af21ddf9830da60eb04a8c5a730c75d1,夏姑草,草药
h_f9d6aecdebb346e3d5ca8c5501ab3e465523a3838f99ce0b8811ce7519a0588d,自拟方_cysjpyqyxasfzlxj,方剂
h_21df51727d99e69c733cd4a806a4227e08d9f11eaff8000e0dbfec097c29ed3d,干松,草药
h_eee441e73ab31e324a0160d13ac1c1cabbb6821806555601ba0e128ce1ebe52d,自拟方_cyshytl qtxzfzlxb,方剂
h_1af66b477d5b5602158ece71ea15777d94608a396c94168014f9fa1739a755c5,桂枝甘草龙骨牡蛎汤加减_cyswbxyasdjfzlxj,方剂
h_32a4e27a535cfd37a7595c0b9a986d6cef113aa9cc597196ca9abcc5b117de2f,山豆根,草药
h_25e7bf3e655fff5270067bc71eb7db7e720e69225678660d88aee4c5fc058bd0,血府逐瘀汤加减_cysyqhx tlztfzlxb,方剂
h_b1cc89569171fcb75cddd7501fbdaa486c30b5f35afa0256eb7f74651f6e1517,降香,草药
h_99406ccd6e5d53071cca5234d339c9684780881bfcbb5579cc6c8c4d441708d4,四子养亲汤加减_cysqfhtjplsfzlks,方剂
h_8befcb6303b90da8e9cf1f27acfa86827694a23ca56900292563d6d88ad2d54e,生脉饮，自拟方_cysyqyyhxtlfzlxb,方剂
h_e4cdb2a90818a6b2fa4ea53af3aacbc9d5f0a6db089d3f80a8e685b6fd911042,自拟方_cys yqyylqhytlfzlxb,方剂
h_644ce41b15a3622b7103e8f252a401ce8ceb0b24d233d0b2e2d7754cd25adac3,自拟方_cyszyrghxztfzltt,方剂
h_c5baa27074cbe1b76b628ec5564124c9529e703d8ff7c40f8dc7fd705394c4d5,白附子,草药
h_3028b1fd26be3008347c07ef9363040ec97abfd6dbb5a4380e565cfe5cf6f3b5,白僵蚕,草药
h_d943ebce9b3a60edcdce4ae4f76011e76abbe31d2a8b3295dc9dc0702ec73010,方剂_cyszlty,方剂
h_6f47cca41f47d7e66f532c7df63655e1d2c198b6af3f0f47fa993fe28440fae8,自拟方_cysyjts pgqyfzlxy,方剂
h_380f872b0ed46a8a8e1cb43f09c9d9b0cc40a2d83e8c4f283133ee9900600c76,葛,草药
h_092e4d5a181e2cd3cda0d55a987af69b2a760eb79cb67a51a9baf73855c1c932,根,草药
h_cc0b50fd16d7eb5a2fc55baf59ff46bb8b313e550a089f045dd47dea8433e91e,党,草药
h_562ac777223f47fe057a92b4f190de082ef7cd147d8a602fffaae40f6c370b2d,参,草药
h_5c0d5e6b43899e832480d6211e2fb129763938b92bb90604f6bf8bf5f0857e1b,藁本,草药
h_87023032d76a2064dffaeba15c7674ee4d8a73211528e457c39bcb09293bed07,乌贼骨,草药
h_c732e4d7e3805bf45ca30b2a35b9eca7daec5e5a1cfcb098e8fdded9ea7a66ef,黄,草药
h_29724f74bb793d2d9ed081cffc0a9d71158f45bead5a8521eac317387a2e5423,精,草药
h_30712f4fb2f70e7c4dbf419eefc17daca2df6ee25ab3e57d08081eca1119dbc7,自拟方_cysfhjb asfzlgm,方剂
h_ab89a19a732ab9caea57051b8deb30afed8f174a4c1d58d763d26c85c3507b1e,自拟方_cysxljbfzlgm,方剂
h_375f957e5f3f19fba734373ac03ec4e4b49ee250485ec77b601703c0addcfaec,牛蒡子,草药
h_a7701c6ab6a689783f206f65ca4852d0e36412b8fc1ee7278222c848c5fa2cc8,天麻钩藤饮加减_cyspgqy qhxffzlxy,方剂
h_e3f5003896e16bbf6a0ad92160fba0b4276faf9d33f77fb85b8371512d11068b,酒军,草药
h_ab6f8a15593e10f8c74e89c989afd66f914ffc794a0f49b1d6424f9f3a533619,自拟方_cyspgqyhtasfzlxy,方剂
h_6fab0796d2a3f605ced860bf98b2805d7680e8cbec923aad151c0c63dc9dadd6,自拟方_cysqrlxhxdjfzlfc,方剂
h_6c51f21a2592e3151c19abf0bc6974378a38c1a38a53f59e2245e2e2862e4c30,粉刺,疾病
h_e6da54c15e932df5722da029f22c5ed7609837968471016906808698e284035c,大黄,草药
h_f5a73cef1028e10391039d7ed85beaaa473e160207ee9832734be51ec28a8e5a,桂枝甘草龙骨牡蛎汤加减_cyswbxy asdjfzlxj,方剂
h_d7fd72b39a89469b149938e9cf0e1267c7a8431807bb2989cc07eed791028ea5,附片,草药
h_43897249d19b9c12b723a7fc2debfc2166e12c32c597366a51519166c642acaf,先煎),草药
h_017872917254526f01d8b0c64b687225073136ab55ec2a3faf41fee00ec40173,苓桂术甘汤加减，瓜蒌薤白苏梗汤_cyszfxyhxhykxztfzlxb,方剂
h_299a0b2774e5be92a6943542c781f6a130a352776589ccf5613608f4051c5165,青蒿鳖甲地骨皮汤，自拟方_cysgbzhyqyxfzlyf,方剂
h_96f6813f7be6dea7319460e9601159d11b1c7678cded3e979accd554ce313815,痒风,疾病
h_8fc21519dbd88907b2bd07410e8d8ccf41de92c46704afbcc845264e62095aa8,自拟方_cysyqyxfzlxy,方剂
h_0aee6421a7814e7aaa6b51a2e9483595d701aaa7ab52378734a925e5025140fc,充裕子,草药
h_b7ab9a60d7d2f4448bedde0e4e5d1f880900460e87491af93b3ec53cc9d59196,补阳还五汤_cysqysx hxtlfzlxy,方剂
h_92b68348b397f8cfe0f4e7eec051722bd1ddfa2173fe36aef89d127d0aece2bf,归脾汤加减，自拟方_cysbyxpyxasfzlbm,方剂
h_25c569c61f3e2a627e3622823cd716482c6e31c4664707ce76d390f4f38317bb,生山药,草药
h_9046e8186dc4696e48de22652cee5dd0e723c75a3b5d8deac09f90d30a71db36,自拟方_cysxljb xflyfzlgm,方剂
h_085efa1dc63c4c28532843b403e99103c5d46cc0e3cb8745840ee0f3697a6f42,射干,草药
h_7a39ec7e8c2dfa11359e3d5262ff2f26951aac66e1d82f023aed165f2d0d858a,辛夷,草药
h_328b9d9e573863c664d227e71d91797fccc19f3414504ef4265f9caa7ea5f685,桔红,草药
h_4839fe4e8d235fbb00ce0699e52623c202d6a1f3be8cfe02b5abf32b8023ce3f,瓜蒌薤白苏梗汤_cystyxz htxbfzlxb,方剂
h_ca9b9ebad57bc53a14082185643ef3553b19ffd8ed280d91a2184d17c9ee667b,自拟方_cysyqyyqrcffzlxj,方剂
h_1d9be96e6df941aa766ce15b62c4c17cc612f8598d42f4f75d3c815a99053f19,升麻,草药
h_ee0817ee25290bc4f2d420a191d776b1d3a83777b33c40b01ba331162b6502ad,槐米,草药
h_07ddf56a3222e0d7b3f6b984cfc3278786ac3c4f980f1a42998869f30f83f653,瓜蒌薤白苏梗汤加减_cyszfxyhqxsfzlxb,方剂
h_a8456afc8b41b98ec63b57224c5d10504220e5e5e06808fe91634d166b3be076,自拟方_cyswbxyasdjfzlxj,方剂
h_21c615b7c95e75db68b6d9c4aac7e662aa6478c28b60a9ee6e70b0941d5e8699,海金沙,草药
h_e5b7100253afb6649798a62cfbb7cdb3845820ae246532ad7790ff650dc3b48e,自拟方_cysssfhyqhxtlfzltt,方剂
h_e15e1a2f680c906b06581ece1fe3ad8348807803a51c60f24403cf2defb9622a,片姜黄,草药
h_98940097741457d21e855bbe747c229bc2ebde973809fb58be67af198c96136f,自拟方_cysjpyqyyfzldh,方剂
h_b0d6ab0263445eed789562ec84a036cd8db79cd00e16bb107db5c8ba8851f061,盗汗,疾病
h_1c1dee7eb03174cca81a23d49bac754a19003ef6db39a5c45d1ea60746e98b95,自拟方_cysqfhtzkpcfzlks,方剂
h_6d7f006aa2b7f42cbd2d8869e48a22850259ae5bbcbc9f9fdb33fe371501fd08,锦灯笼,草药
h_ba58ecfc016b361305014970ec855a2708ae714fdfb4ee1df9cffdad7e01ae09,自拟方_cyswbxs hxhyfzlxb,方剂
h_1e70abe4407ea1e7d5a1137c277b3d70f3af814e13e52ab81fb93b0c6f75c505,焦神曲,草药
h_2b311d2dab174cf33f4ded005f2870989d55116473e0997e2c19942e8b310d6b,焦麦芽,草药
h_ab861178838dac4dcbcc4b8dc71a18c41f229e7a2bf6b31e26a862ee1605b23e,自拟方_cyspgqy hxxffzltt,方剂
h_dd34ec1ab013ec0dd0d2a7c2a20101c8ffd127958180b6106b38740016125e0a,自拟方_cyspqgyzyqftlfzlzf,方剂
h_39fdc2a616c645988b9e221767d38bc2a8506304855184f2f97158e914f8bc95,千年健,草药
h_ea4d26924edb190d3d8c7bedb3eb0868c88c4be5d5de787b4d1bbb0a86f27919,天麻钩藤饮加减_cyspgqyqhxffzlxy,方剂
h_0a3df4ff312f4b31684e45258870b700fea05091cf32cb6f4febf99c697b8777,决明,草药
h_d5710cd6d6739cc7e75a9bb619b56c52ad237cf884b08c8a8a18480fc92f313c,自拟方_cyswtxyhttlfzlxb,方剂
h_f8ccdc29b889a6833f0bb4430192139256e091c24675f8580efd8791bb1999af,自拟方_cysbxyx yqasfzlxj,方剂
h_f67b27bfcb17a267332e37441e9ea634f44dbc488216db11f2b280d37043098b,自拟方_cyswzjp hwztfzlwt,方剂
h_dd17fc51087b9551b7e6c54cb1149e603169d0b844336847296f26dbf715ffd4,胃痛,疾病
h_1f75a7351f3d824c21aa5563a1a516cd5f0c46c568df96cbba1b93c37441fbc4,自拟方_cyswbyq zfxyfzlxb,方剂
h_d306c6da1d8859bb793ff66ca0aa6067d451e69e4cae656e80fbcd6b95398809,僵蚕,草药
h_169d5de57a09328de780c7cb3260d830a7d02f28151f0f4f7fde829635fa9e55,自拟方，复方苓桂术甘汤加减_cyswyxshytlfzlxj,方剂
h_631ac65fe654ad8eade567180211b24a35cad867fd277682aca49a9f5f98aa2c,复方苓桂术甘汤加减_cyszfxyhqxsfzlxj,方剂
h_d7c2027f069b8742a0a257357986536c5ba7597eeee744fb4bcaf6a13c08aeb9,自拟方_cysyqhxdxpghtkqfzlxy,方剂
h_91059f7d6b57b8396dbaca84ba7cf49d5f364628989d56e8aacc45af23d97a3c,五藤饮加减_cysyqxbsgsfqshxtlfzlbz,方剂
h_982243d586aec6982705d2c4c718310dc650992dbb8dd8a8ce80ed5cac964a10,痹证,疾病
h_1b7d5463e79e5ec2cbe7da872bb91b6086ad589895416851c7e1d345a6bcb231,真武汤加减_cyswyhq lsxzfzlcz,方剂
h_956ba7f410b0981c234ab41cb2725df122bad98ebb21b09beb999a38167c8832,附子,草药
h_3c098a6f0e6fe3bf0da5c7709bc971e762f8f13ce9387ac43be06bcd3b46af0e,自拟方_cyspbgsyqjpfzlem,方剂
h_eaab4ba0c914dc40cdf04e4a92176863bde7861ec15e479627bfcc1ca8889d0f,耳鸣,疾病
h_632c9a6ebf282506f61db73d29ff2e9fc754aaa167ada38552d736d10484dc5b,自拟方_cysqgxh zyqyfzlxy,方剂
h_89fb130e672a10a3dd65328ed5ffb73b56d811e54dbaea76431727296f0b9b66,茵陈,草药
h_cd2883b9dc8956e42ca46aebf3416f8d41cb23fb51f709c0d9731d1b5bcc39ef,柴胡疏肝散_cyssglqfzlxt,方剂
h_69b71fcf93c11eb4767affb0447d9c89f8f885126f555fe15bafb240ecc1c1e0,胁痛,疾病
